Date,Time,Nitrogen dioxide,Ozone,PM10,PM2.5,Sulphur dioxide
16/1/2024,1:00:00 AM,66.89584,6.71886,17.5,12.123,0.0876
16/1/2024,2:00:00 AM,63.44195,9.52947,17.2,11.84,0.4599
16/1/2024,3:00:00 AM,46.17909,18.16087,17.475,11.863,0.3285
16/1/2024,4:00:00 AM,47.64818,15.36689,19.65,11.793,0.5913
16/1/2024,5:00:00 AM,43.88268,17.66195,17.15,11.038,0.657
16/1/2024,6:00:00 AM,39.54934,19.15872,12.8,9.882,0.4599
16/1/2024,7:00:00 AM,44.51806,14.86797,13.7,9.434,0.1314
16/1/2024,8:00:00 AM,49.5663,15.51657,16.725,9.198,0.3942
16/1/2024,9:00:00 AM,53.23192,18.16087,19.975,9.623,1.18261
16/1/2024,10:00:00 AM,44.58629,30.28475,16.8,8.679,1.18261
16/1/2024,11:00:00 AM,35.99232,42.50841,15.625,7.524,0.9855
16/1/2024,12:00:00 PM,37.24749,43.35658,19.85,10.259,1.57681
16/1/2024,1:00:00 PM,30.75049,48.69508,18.375,9.34,1.83961
16/1/2024,2:00:00 PM,29.48306,51.48906,19.65,10.943,1.51111
16/1/2024,3:00:00 PM,28.63738,49.74282,21.475,12.288,1.51111
16/1/2024,4:00:00 PM,35.00208,41.9097,17.975,9.599,1.51111
16/1/2024,5:00:00 PM,38.9712,36.47142,18.275,9.41,1.90531
16/1/2024,6:00:00 PM,46.4419,31.23271,19.8,10.991,1.70821
16/1/2024,7:00:00 PM,42.41804,40.46282,14.15,9.528,1.44541
16/1/2024,8:00:00 PM,38.60337,43.40648,14,9.764,1.51111
16/1/2024,9:00:00 PM,40.53612,42.10927,11.25,8.231,1.70821
16/1/2024,10:00:00 PM,44.87225,37.31959,9.15,6.274,1.70821
16/1/2024,11:00:00 PM,48.21602,35.9226,7.15,4.222,1.70821
17/1/2024,12:00:00 AM,51.40334,31.33249,7.8,5.071,0.08764
17/1/2024,1:00:00 AM,52.72895,21.68661,10.675,6.934,0.52583
17/1/2024,2:00:00 AM,64.98744,20.25636,10.975,7.547,0.59156
17/1/2024,3:00:00 AM,48.62527,27.44088,8.075,5.613,0.52583
17/1/2024,4:00:00 AM,52.80326,23.89851,7.35,5.118,0.52583
17/1/2024,5:00:00 AM,58.04679,15.11743,11.55,6.816,0.52583
17/1/2024,6:00:00 AM,74.82427,3.24301,20.425,12.028,2.95777
17/1/2024,7:00:00 AM,75.76589,3.54237,22.225,13.774,3.41787
17/1/2024,8:00:00 AM,80.06328,3.9914,32.725,16.627,4.53525
17/1/2024,9:00:00 AM,81.78412,4.49033,45.225,19.576,5.12681
17/1/2024,10:00:00 AM,75.82642,7.28431,33.25,17.359,4.46952
17/1/2024,11:00:00 AM,68.68895,13.92001,22.5,12.264,3.08923
17/1/2024,12:00:00 PM,50.55805,23.05034,22.125,12.665,2.16903
17/1/2024,1:00:00 PM,47.64176,25.24561,24.075,13.75,2.03758
17/1/2024,2:00:00 PM,47.21787,22.6512,25.2,14.859,1.84039
17/1/2024,3:00:00 PM,46.23916,21.15442,24.225,15.401,1.51175
17/1/2024,4:00:00 PM,45.94814,21.85292,18.325,10.991,1.38029
17/1/2024,5:00:00 PM,48.03326,23.44948,17.8,10.189,1.31456
17/1/2024,6:00:00 PM,46.0274,25.79442,15.15,8.561,1.11738
17/1/2024,7:00:00 PM,46.34213,22.50152,15.675,9.646,1.11738
17/1/2024,8:00:00 PM,43.83478,24.24776,20.1,11.061,1.38029
17/1/2024,9:00:00 PM,37.44895,25.84432,15.625,8.986,1.38029
17/1/2024,10:00:00 PM,38.83633,25.19571,14.8,8.137,1.05165
17/1/2024,11:00:00 PM,35.86172,31.78152,13.3,7.193,1.38029
18/1/2024,12:00:00 AM,33.10509,34.92475,13.35,6.84,3.77002
18/1/2024,1:00:00 AM,33.99851,31.99772,12.4,6.392,3.59467
18/1/2024,2:00:00 AM,34.22113,32.38023,9.95,5.896,2.76176
18/1/2024,3:00:00 AM,35.21525,32.08088,11.725,6.038,2.36722
18/1/2024,4:00:00 AM,33.90753,31.9312,9.725,6.132,2.03844
18/1/2024,5:00:00 AM,34.63725,29.9355,10.525,6.745,1.77542
18/1/2024,6:00:00 AM,41.86353,24.29765,11.875,6.392,1.64391
18/1/2024,7:00:00 AM,68.5575,12.97205,13.725,6.84,1.70966
18/1/2024,8:00:00 AM,72.48815,11.42538,15.3,7.123,2.03844
18/1/2024,9:00:00 AM,71.88467,13.82022,20.975,8.986,3.61659
18/1/2024,10:00:00 AM,69.36437,16.11528,23.45,11.722,3.09055
18/1/2024,11:00:00 AM,59.43328,22.40173,23.775,13.75,2.43298
18/1/2024,12:00:00 PM,48.828,28.38883,18.7,10,2.23571
18/1/2024,1:00:00 PM,51.80156,29.23701,17.625,8.679,1.92885
18/1/2024,2:00:00 PM,50.79065,28.6383,19.45,8.726,1.64391
18/1/2024,3:00:00 PM,52.32453,25.34539,16.75,7.925,1.18361
18/1/2024,4:00:00 PM,57.31021,16.6142,19,8.774,1.24937
18/1/2024,5:00:00 PM,70.70845,10.82667,16.725,9.576,1.0521
18/1/2024,6:00:00 PM,89.27551,6.78538,17.55,11.109,1.18361
18/1/2024,7:00:00 PM,97.16696,5.63785,22.675,14.363,1.57815
18/1/2024,8:00:00 PM,97.62986,5.03914,20.775,14.08,1.51239
18/1/2024,9:00:00 PM,81.23675,8.93076,17.85,12.783,0.72332
18/1/2024,10:00:00 PM,69.22701,6.08689,17.6,12.382,0.65756
18/1/2024,11:00:00 PM,72.55764,4.14108,14.725,11.533,1.0521
19/1/2024,12:00:00 AM,71.27027,5.58796,13.95,11.25,1.92967
19/1/2024,1:00:00 AM,64.82345,5.9871,14.275,11.58,0.87712
19/1/2024,2:00:00 AM,52.81459,12.52302,15.65,11.392,0.52627
19/1/2024,3:00:00 AM,47.90048,15.81592,14.35,10.448,0.78941
19/1/2024,4:00:00 AM,44.65812,15.41678,13.725,10.212,0.65784
19/1/2024,5:00:00 AM,47.85236,12.82237,15.25,9.104,0.46049
19/1/2024,6:00:00 AM,47.79796,12.82237,10.425,8.019,0.39471
19/1/2024,7:00:00 AM,52.19674,9.37979,11.75,7.877,0.59206
19/1/2024,8:00:00 AM,57.79051,8.6813,12.45,7.83,0.8552
19/1/2024,9:00:00 AM,57.90755,14.31915,16.225,8.892,2.03931
19/1/2024,10:00:00 AM,53.01395,18.11098,18.15,9.552,1.77618
19/1/2024,11:00:00 AM,59.0085,18.26066,22.275,12.618,2.43402
19/1/2024,12:00:00 PM,53.15009,27.14152,21.6,13.373,2.56558
19/1/2024,1:00:00 PM,52.17026,38.41723,19.35,10.542,2.30245
19/1/2024,2:00:00 PM,38.75,47.59745,15.85,7.359,1.2499
19/1/2024,3:00:00 PM,34.17706,46.05078,14.175,6.863,1.18412
19/1/2024,4:00:00 PM,33.01353,42.6082,13.3,7.241,0.78941
19/1/2024,5:00:00 PM,46.8515,26.6426,18.875,11.934,0.59206
19/1/2024,6:00:00 PM,60.54922,18.46023,18.95,13.278,0.46049
19/1/2024,7:00:00 PM,54.9511,22.50152,21.025,15.472,0.46049
19/1/2024,8:00:00 PM,55.73462,20.30625,22.525,17.524,0.46049
19/1/2024,9:00:00 PM,54.01038,22.05249,19.45,14.953,0.32892
19/1/2024,10:00:00 PM,52.28504,24.99614,15.85,12.288,0.19735
19/1/2024,11:00:00 PM,46.22298,26.79227,13.025,9.788,0.32892
20/1/2024,12:00:00 AM,40.6667,33.59428,9.325,6.698,0.702
20/1/2024,1:00:00 AM,33.07376,41.24447,7.75,4.929,0.5265
20/1/2024,2:00:00 AM,24.80723,49.69293,6.15,4.175,0.5265
20/1/2024,3:00:00 AM,18.95969,52.73637,7.3,4.34,0.39487
20/1/2024,4:00:00 AM,15.25205,57.02713,6.975,4.292,0.39487
20/1/2024,5:00:00 AM,14.36471,56.77767,8.175,4.953,0.32906
20/1/2024,6:00:00 AM,16.19161,54.23315,9.4,5.637,0.32906
20/1/2024,7:00:00 AM,19.16936,51.68863,9.95,6.132,0.19744
20/1/2024,8:00:00 AM,22.46174,48.04648,10.275,6.085,0.26325
20/1/2024,9:00:00 AM,24.92008,48.79487,12.675,6.627,0.39487
20/1/2024,10:00:00 AM,23.14811,50.24175,13.025,6.792,0.32906
20/1/2024,11:00:00 AM,19.7543,56.82756,12.85,6.675,0.5265
20/1/2024,12:00:00 PM,18.03019,59.97079,13.525,6.887,0.46068
20/1/2024,1:00:00 PM,17.87165,60.66928,14.375,6.84,0.39487
20/1/2024,2:00:00 PM,20.63919,57.82541,16.225,8.255,0.59231
20/1/2024,3:00:00 PM,20.42463,56.97724,15.6,8.75,0.59231
20/1/2024,4:00:00 PM,21.83301,57.32648,15.5,8.632,0.5265
20/1/2024,5:00:00 PM,22.97951,55.53035,16.65,9.741,0.65812
20/1/2024,6:00:00 PM,21.41314,58.92304,14.375,8.514,0.78975
20/1/2024,7:00:00 PM,22.87373,51.33938,17.3,10.425,0.85556
20/1/2024,8:00:00 PM,22.4582,49.59315,16.825,11.297,0.92137
20/1/2024,9:00:00 PM,21.41232,51.78842,14.65,9.127,1.053
20/1/2024,10:00:00 PM,16.76459,57.02713,12.175,6.58,1.053
20/1/2024,11:00:00 PM,13.94592,61.71702,11.95,6.061,0.98718
21/1/2024,12:00:00 AM,12.18558,61.73365,12.5,6.462,0.35115
21/1/2024,1:00:00 AM,10.37713,62.19932,13.15,7.005,0.08779
21/1/2024,2:00:00 AM,9.19193,57.2267,14.9,9.646,0.39504
21/1/2024,3:00:00 AM,9.66235,53.68433,13.8,10.283,0.52672
21/1/2024,4:00:00 AM,7.9392,55.72992,10.3,7.736,0.59256
21/1/2024,5:00:00 AM,8.35768,54.93164,9.825,7.524,0.52672
21/1/2024,6:00:00 AM,10.3416,54.88175,9.475,6.675,0.79008
21/1/2024,7:00:00 AM,12.27439,55.92949,6.175,4.222,0.72424
21/1/2024,8:00:00 AM,13.31937,56.42842,9.45,5.896,0.79008
21/1/2024,9:00:00 AM,15.56569,57.77552,17.825,10.236,0.6584
21/1/2024,10:00:00 AM,17.13437,63.41337,23.225,12.665,0.59256
21/1/2024,11:00:00 AM,13.63452,68.05337,25.075,13.609,0.79008
21/1/2024,12:00:00 PM,12.85301,71.1966,22.925,13.373,0.9876
21/1/2024,1:00:00 PM,11.86078,71.69552,24.025,13.868,1.11928
21/1/2024,2:00:00 PM,11.38928,70.99703,23.625,13.986,0.9876
21/1/2024,3:00:00 PM,10.65647,70.59789,21.9,12.877,0.92176
21/1/2024,4:00:00 PM,9.76839,69.69982,20.775,11.675,1.18512
21/1/2024,5:00:00 PM,9.08914,70.19875,18.35,10.708,1.11928
21/1/2024,6:00:00 PM,9.29716,69.35058,17.025,10.071,1.25096
21/1/2024,7:00:00 PM,8.93224,70.04907,15.6,9.033,1.44849
21/1/2024,8:00:00 PM,7.20855,73.29208,14.425,8.302,1.90937
21/1/2024,9:00:00 PM,6.11244,73.69122,13.45,7.571,1.90937
21/1/2024,10:00:00 PM,6.26799,70.64778,10.125,6.274,1.90937
21/1/2024,11:00:00 PM,5.43346,72.04477,4.8,3.09,2.23857
22/1/2024,12:00:00 AM,4.66789,71.97825,2.625,1.84,2.45908
22/1/2024,1:00:00 AM,5.2233,72.24434,1.825,1.132,2.63473
22/1/2024,2:00:00 AM,4.33618,75.13811,6.55,4.127,2.50299
22/1/2024,3:00:00 AM,4.85715,73.79101,17.2,9.67,2.17365
22/1/2024,4:00:00 AM,5.85092,74.09036,17.85,10.425,1.91018
22/1/2024,5:00:00 AM,10.75812,72.64348,10.65,6.226,1.84431
22/1/2024,6:00:00 AM,16.24227,64.86025,17.225,8.892,1.6467
22/1/2024,7:00:00 AM,23.03044,58.27444,22.575,11.014,1.71257
22/1/2024,8:00:00 AM,17.96716,59.92089,23.45,11.509,1.6467
22/1/2024,9:00:00 AM,16.50866,60.22025,20.025,10,1.6467
22/1/2024,10:00:00 AM,16.5665,63.2138,19.975,9.976,1.51497
22/1/2024,11:00:00 AM,15.41693,71.44606,17.6,8.538,1.4491
22/1/2024,12:00:00 PM,16.93408,71.54585,16.775,7.901,1.58084
22/1/2024,1:00:00 PM,18.55349,73.39187,12.375,5.873,1.31736
22/1/2024,2:00:00 PM,25.4501,67.95359,14.525,6.179,1.38323
22/1/2024,3:00:00 PM,20.26925,68.80176,13.35,6.085,1.2515
22/1/2024,4:00:00 PM,23.13834,67.00563,13.15,6.179,1.2515
22/1/2024,5:00:00 PM,20.05426,67.50455,14.3,6.958,0.98802
22/1/2024,6:00:00 PM,28.8313,60.27014,15.55,7.618,1.11976
22/1/2024,7:00:00 PM,27.83781,60.81896,20.625,9.976,1.11976
22/1/2024,8:00:00 PM,25.17163,61.8667,16.975,8.679,0.85629
22/1/2024,9:00:00 PM,16.39754,65.00993,17.475,8.892,0.65868
22/1/2024,10:00:00 PM,18.95367,59.57165,16.25,8.561,0.59281
22/1/2024,11:00:00 PM,18.4841,63.06412,15.275,7.311,0.32934
23/1/2024,12:00:00 AM,14.27091,66.32376,14.825,7.288,0.61503
23/1/2024,1:00:00 AM,9.81649,65.8581,15.775,7.854,0.52717
23/1/2024,2:00:00 AM,10.33645,63.96219,16.725,8.42,0.26358
23/1/2024,3:00:00 AM,10.28612,63.41337,18.55,9.127,0.19769
23/1/2024,4:00:00 AM,10.33805,60.96864,19.2,9.316,0.13179
23/1/2024,5:00:00 AM,12.00846,60.12046,18.825,9.009,0.13179
23/1/2024,6:00:00 AM,14.46294,58.37423,20.75,9.717,0.0659
23/1/2024,7:00:00 AM,24.59058,48.5454,23.925,11.014,0.19769
23/1/2024,8:00:00 AM,34.1483,42.45852,24.45,11.722,0.39538
23/1/2024,9:00:00 AM,35.09137,43.2568,21.225,11.085,0.52717
23/1/2024,10:00:00 AM,31.54576,43.95529,14.125,8.656,0.39538
23/1/2024,11:00:00 AM,25.80266,50.74067,13.675,8.396,0.59306
23/1/2024,12:00:00 PM,16.87002,57.92519,10.6,6.557,0.72486
23/1/2024,1:00:00 PM,16.29662,54.98154,5.05,3.278,0.92255
23/1/2024,2:00:00 PM,17.33795,54.63229,5,2.877,1.18613
23/1/2024,3:00:00 PM,16.66095,55.77982,3.9,2.241,1.18613
23/1/2024,4:00:00 PM,14.41421,52.48691,2.925,1.509,0.92255
23/1/2024,5:00:00 PM,16.03321,48.14626,2.125,1.58,0.59306
23/1/2024,6:00:00 PM,14.0472,46.94884,2.7,2.028,1.38382
23/1/2024,7:00:00 PM,13.212,48.14626,3.05,2.193,1.38382
23/1/2024,8:00:00 PM,10.02752,51.28949,2.525,1.863,1.51561
23/1/2024,9:00:00 PM,8.04257,52.63659,2.375,1.462,1.7133
23/1/2024,10:00:00 PM,6.37163,55.48046,1.825,1.274,1.58151
23/1/2024,11:00:00 PM,4.64902,60.71917,2.95,1.627,1.38382
24/1/2024,12:00:00 AM,4.38695,74.04047,9.45,5.425,1.49428
24/1/2024,1:00:00 AM,6.40555,77.76578,18.725,10.283,1.67008
24/1/2024,2:00:00 AM,5.43105,80.57639,24.8,13.585,1.31848
24/1/2024,3:00:00 AM,5.37965,82.17295,28.575,15.094,1.18663
24/1/2024,4:00:00 AM,6.68349,80.27703,30.35,16.392,1.05479
24/1/2024,5:00:00 AM,8.25017,78.97983,30.8,16.25,0.92294
24/1/2024,6:00:00 AM,19.58628,70.34843,29.625,16.109,0.85702
24/1/2024,7:00:00 AM,24.2834,64.5609,31.725,17.005,0.79109
24/1/2024,8:00:00 AM,28.30648,58.97294,32.45,16.793,0.52739
24/1/2024,9:00:00 AM,29.14825,58.27444,34.375,16.91,0.79109
24/1/2024,10:00:00 AM,28.78977,61.11831,33.6,16.887,0.98886
24/1/2024,11:00:00 AM,22.05196,64.11186,31.125,15.354,0.72516
24/1/2024,12:00:00 PM,23.88519,63.26369,28.15,13.538,0.79109
24/1/2024,1:00:00 PM,23.7755,65.75832,24.125,12.524,0.79109
24/1/2024,2:00:00 PM,24.66177,68.5024,22.9,11.368,0.72516
24/1/2024,3:00:00 PM,29.71816,60.32003,23.575,11.439,0.72516
24/1/2024,4:00:00 PM,33.00572,57.8753,23.8,11.58,0.52739
24/1/2024,5:00:00 PM,27.20081,59.57165,22.5,11.627,0.59332
24/1/2024,6:00:00 PM,34.77509,54.88175,23.1,12.311,0.65924
24/1/2024,7:00:00 PM,40.52011,48.84476,25.875,13.986,0.46147
24/1/2024,8:00:00 PM,39.05225,45.85121,28.025,14.976,0.46147
24/1/2024,9:00:00 PM,27.19657,49.99229,28.725,15.991,0.46147
24/1/2024,10:00:00 PM,33.04254,40.81207,28.7,15.307,0.19777
24/1/2024,11:00:00 PM,30.12088,43.85551,27.175,14.269,0.19777
25/1/2024,12:00:00 AM,19.27836,48.56203,25.65,13.514,0.35174
25/1/2024,1:00:00 AM,18.93182,46.30024,24.75,13.491,0.35174
25/1/2024,2:00:00 AM,20.77532,40.91185,23.45,12.736,0.26381
25/1/2024,3:00:00 AM,25.57857,37.86841,22.825,12.429,0.39571
25/1/2024,4:00:00 AM,34.71375,28.5884,23.275,12.877,0.32976
25/1/2024,5:00:00 AM,38.5786,26.09378,22.7,13.255,0.39571
25/1/2024,6:00:00 AM,33.20335,30.23486,22.3,13.797,0.52762
25/1/2024,7:00:00 AM,30.01911,39.71443,11.3,8.75,0.52762
25/1/2024,8:00:00 AM,29.34061,40.01379,7.35,5.495,0.59357
25/1/2024,9:00:00 AM,37.18207,29.83572,9.275,4.929,0.72547
25/1/2024,10:00:00 AM,32.95794,33.77722,11.075,6.203,0.72547
25/1/2024,11:00:00 AM,24.18678,41.85981,11.4,6.415,0.98928
25/1/2024,12:00:00 PM,19.53668,45.70153,11.25,7.028,0.92333
25/1/2024,1:00:00 PM,18.49047,46.15056,11.95,7.406,0.98928
25/1/2024,2:00:00 PM,21.62436,46.35013,11.175,6.368,1.05523
25/1/2024,3:00:00 PM,19.37405,49.74282,9.125,5.307,1.05523
25/1/2024,4:00:00 PM,20.93533,48.69508,7.75,4.458,1.05523
25/1/2024,5:00:00 PM,18.1702,48.64519,6,3.797,1.25309
25/1/2024,6:00:00 PM,21.29961,44.80347,5.6,4.316,1.12119
25/1/2024,7:00:00 PM,18.6373,46.49981,5.925,4.599,1.18714
25/1/2024,8:00:00 PM,18.01152,48.5454,6.7,5.472,1.05523
25/1/2024,9:00:00 PM,13.83563,50.34153,7.175,5.495,0.98928
25/1/2024,10:00:00 PM,13.26046,50.39143,5.9,4.387,1.18714
25/1/2024,11:00:00 PM,11.95566,55.33078,4.35,3.137,1.31904
26/1/2024,12:00:00 AM,8.42314,62.46541,4.775,2.83,1.3196
26/1/2024,1:00:00 AM,6.82306,62.66498,3.775,2.146,1.3196
26/1/2024,2:00:00 AM,6.52689,61.11831,1.75,0.967,1.51754
26/1/2024,3:00:00 AM,6.26543,63.71272,1.55,0.731,1.45156
26/1/2024,4:00:00 AM,6.37033,64.46111,2.925,1.698,1.38558
26/1/2024,5:00:00 AM,8.19717,72.99273,4.875,2.241,1.3196
26/1/2024,6:00:00 AM,23.08879,66.05767,7.35,3.561,1.18764
26/1/2024,7:00:00 AM,35.0558,59.07272,5.7,2.547,0.85774
26/1/2024,8:00:00 AM,51.67408,46.94884,10.45,3.844,1.05568
26/1/2024,9:00:00 AM,46.62547,48.5454,12.8,4.976,0.9897
26/1/2024,10:00:00 AM,37.80938,49.19401,15.625,5.613,0.72578
26/1/2024,11:00:00 AM,31.80018,52.78627,16.075,6.014,0.46186
26/1/2024,12:00:00 PM,35.76646,51.93809,14,5.991,0.46186
26/1/2024,1:00:00 PM,40.05661,49.79272,12,5.542,0.59382
26/1/2024,2:00:00 PM,39.78676,49.39358,11.6,5.66,0.52784
26/1/2024,3:00:00 PM,41.28423,48.34583,11.7,5.425,0.19794
26/1/2024,4:00:00 PM,47.28794,43.40648,13.55,6.085,0.39588
26/1/2024,5:00:00 PM,41.19066,33.12862,15.175,6.934,0.3299
26/1/2024,6:00:00 PM,54.81485,22.50152,16.775,8.208,0.85774
26/1/2024,7:00:00 PM,46.30456,27.74023,19,10.896,0.6598
26/1/2024,8:00:00 PM,45.04812,27.84002,20.625,12.335,0.39588
26/1/2024,9:00:00 PM,37.94637,30.33464,20.55,11.816,0.13196
26/1/2024,10:00:00 PM,48.38945,19.50797,21.725,11.604,0.39588
26/1/2024,11:00:00 PM,49.01754,22.40173,20.125,10.448,0.26392
27/1/2024,12:00:00 AM,40.22221,29.00417,16.55,9.245,1.05613
27/1/2024,1:00:00 AM,26.16738,40.18009,16,8.443,0.44005
27/1/2024,2:00:00 AM,22.59949,42.20906,14.75,7.193,0.39605
27/1/2024,3:00:00 AM,19.93864,45.55185,14.15,6.722,0.39605
27/1/2024,4:00:00 AM,20.87508,46.15056,13.575,6.203,0.46206
27/1/2024,5:00:00 AM,24.21614,40.91185,13.375,6.226,0.39605
27/1/2024,6:00:00 AM,26.04258,41.66024,13.6,5.991,0.46206
27/1/2024,7:00:00 AM,32.62268,30.48432,12.45,6.297,0.52806
27/1/2024,8:00:00 AM,35.34509,32.48002,13.625,6.745,0.52806
27/1/2024,9:00:00 AM,34.93438,33.72733,12.975,6.651,0.66008
27/1/2024,10:00:00 AM,32.22603,35.42368,12.55,7.005,0.85811
27/1/2024,11:00:00 AM,31.44718,41.01164,13.4,7.17,0.99012
27/1/2024,12:00:00 PM,19.01468,53.53465,15.525,8.09,0.72609
27/1/2024,1:00:00 PM,16.50283,57.82541,16.9,8.915,0.85811
27/1/2024,2:00:00 PM,16.50179,57.02713,16.8,9.222,0.66008
27/1/2024,3:00:00 PM,20.41532,54.83186,15.85,9.033,0.85811
27/1/2024,4:00:00 PM,18.27058,57.27659,15.05,8.75,0.92411
27/1/2024,5:00:00 PM,26.8282,46.05078,16.15,10.118,0.92411
27/1/2024,6:00:00 PM,38.8362,36.22196,16.8,11.25,0.66008
27/1/2024,7:00:00 PM,43.2264,30.93335,18.625,12.712,1.12214
27/1/2024,8:00:00 PM,42.4387,31.48217,18.425,13.113,1.38617
27/1/2024,9:00:00 PM,40.87293,30.98324,17.6,13.609,1.32016
27/1/2024,10:00:00 PM,39.88169,26.29335,16.15,11.981,1.45218
27/1/2024,11:00:00 PM,46.31435,20.05679,14.875,10.731,1.58419
28/1/2024,12:00:00 AM,42.18291,20.09005,13.875,10.519,0.26415
28/1/2024,1:00:00 AM,42.24421,17.49564,15.15,10.731,0.08805
28/1/2024,2:00:00 AM,38.77907,19.80732,14.95,10.755,0.06604
28/1/2024,3:00:00 AM,37.00522,16.76388,15,10.613,0.46225
28/1/2024,4:00:00 AM,39.30216,15.86582,14.4,10.519,0.13207
28/1/2024,5:00:00 AM,39.09396,18.16087,14.1,10.024,0.52829
28/1/2024,6:00:00 AM,34.60496,20.30625,14.25,9.906,0.52829
28/1/2024,7:00:00 AM,36.97166,16.06539,13.5,9.811,0.66036
28/1/2024,8:00:00 AM,34.21286,19.10883,14.25,9.788,0.59433
28/1/2024,9:00:00 AM,37.88613,19.45808,15.5,10.849,0.66036
28/1/2024,10:00:00 AM,34.98527,23.00044,16.125,11.58,0.99054
28/1/2024,11:00:00 AM,34.82666,29.38668,13.8,10.259,0.99054
28/1/2024,12:00:00 PM,26.55279,38.26755,12.9,8.986,1.12261
28/1/2024,1:00:00 PM,26.02634,36.47142,13.475,9.34,1.38676
28/1/2024,2:00:00 PM,31.6633,34.77507,12.65,8.467,1.45279
28/1/2024,3:00:00 PM,26.84053,39.66454,12.45,7.995,1.38676
28/1/2024,4:00:00 PM,30.4869,34.42583,13.225,9.127,1.18865
28/1/2024,5:00:00 PM,28.65466,36.87056,13.35,9.458,0.99054
28/1/2024,6:00:00 PM,28.70581,32.82927,14.75,10.967,0.79243
28/1/2024,7:00:00 PM,32.25429,30.38453,15.575,12.335,1.12261
28/1/2024,8:00:00 PM,35.43854,22.50152,18.75,14.764,0.99054
28/1/2024,9:00:00 PM,32.35994,26.34324,17.5,13.09,1.12261
28/1/2024,10:00:00 PM,25.83541,24.6469,17.35,12.925,0.9245
28/1/2024,11:00:00 PM,26.514,24.74668,18.425,13.443,1.05658
29/1/2024,12:00:00 AM,25.53741,24.54711,19.875,14.151,0.44043
29/1/2024,1:00:00 AM,26.72109,20.55571,18.675,13.656,0.35234
29/1/2024,2:00:00 AM,20.35336,25.84432,18.125,13.326,0.26426
29/1/2024,3:00:00 AM,16.17931,30.43443,19.825,15.236,0.19819
29/1/2024,4:00:00 AM,15.39668,30.08518,22.175,16.604,0.26426
29/1/2024,5:00:00 AM,15.55218,28.33894,23.3,17.689,0.06607
29/1/2024,6:00:00 AM,25.31826,16.86367,22.2,17.618,0.06607
29/1/2024,7:00:00 AM,36.47482,7.68345,24.875,19.882,0.19819
29/1/2024,8:00:00 AM,37.19577,12.92216,24.2,18.373,0.19819
29/1/2024,9:00:00 AM,31.69986,23.59915,22.675,16.344,0.13213
29/1/2024,10:00:00 AM,25.69993,32.87916,19.9,12.83,0.19819
29/1/2024,11:00:00 AM,26.84934,37.12002,21.2,12.005,0.26426
29/1/2024,12:00:00 PM,25.74979,39.06583,22.825,12.759,0
29/1/2024,1:00:00 PM,22.9264,45.10282,19.425,11.061,0.26426
29/1/2024,2:00:00 PM,24.48807,43.2568,21.975,11.604,0.33032
29/1/2024,3:00:00 PM,33.78098,31.58195,22.35,13.231,0.39638
29/1/2024,4:00:00 PM,27.87255,31.53206,21.55,14.41,0.33032
29/1/2024,5:00:00 PM,28.86722,24.34754,22.025,15.755,0.26426
29/1/2024,6:00:00 PM,30.43044,25.44518,22.075,15.684,0
29/1/2024,7:00:00 PM,30.58568,26.24346,21.925,16.439,0.26426
29/1/2024,8:00:00 PM,29.01913,26.5927,20.2,14.623,0.33032
29/1/2024,9:00:00 PM,24.94583,30.33464,19.975,13.467,0.39638
29/1/2024,10:00:00 PM,20.72038,34.07658,23.775,14.576,0.46245
29/1/2024,11:00:00 PM,14.56135,38.41723,31.625,15.849,0.26426
30/1/2024,12:00:00 AM,10.99555,42.57493,27.25,13.797,1.58621
30/1/2024,1:00:00 AM,5.98539,65.72505,11.3,5.66,1.67433
30/1/2024,2:00:00 AM,5.2197,69.2009,4.85,2.712,1.52012
30/1/2024,3:00:00 AM,5.27187,68.75187,2.825,1.604,1.45402
30/1/2024,4:00:00 AM,5.58439,65.50885,2.075,1.274,1.32184
30/1/2024,5:00:00 AM,8.09092,57.97509,1.8,1.156,1.25575
30/1/2024,6:00:00 AM,9.23945,52.83616,2.725,2.052,0.99138
30/1/2024,7:00:00 AM,19.88881,43.10712,3.625,2.382,0.99138
30/1/2024,8:00:00 AM,35.88596,35.97249,4.3,1.627,1.05747
30/1/2024,9:00:00 AM,45.7187,37.41938,5.025,1.722,0.92529
30/1/2024,10:00:00 AM,46.70639,38.26755,6.125,2.075,0.99138
30/1/2024,11:00:00 AM,40.97391,37.76862,5.95,1.91,1.05747
30/1/2024,12:00:00 PM,43.21983,40.76217,4.7,1.84,0.8592
30/1/2024,1:00:00 PM,52.76431,34.92475,8.025,2.429,0.92529
30/1/2024,2:00:00 PM,40.81296,33.12862,15.9,3.774,0.7931
30/1/2024,3:00:00 PM,37.21041,37.31959,7.825,3.443,0.59483
30/1/2024,4:00:00 PM,40.02282,29.58625,9.15,4.316,0.19828
30/1/2024,5:00:00 PM,44.72821,27.2912,8.1,4.245,0.59483
30/1/2024,6:00:00 PM,36.71815,30.23486,10.025,6.84,0.33046
30/1/2024,7:00:00 PM,41.45809,23.69894,13.35,9.127,0.39655
30/1/2024,8:00:00 PM,36.79824,29.08733,13.475,9.741,0.19828
30/1/2024,9:00:00 PM,35.38757,31.43228,11.5,8.066,0.39655
30/1/2024,10:00:00 PM,30.38498,40.81207,8,5.802,0.26437
